Date,WIX,PLTR,MELI
2020-10-01,0.05728862371533694,-0.004210522300318709,0.03035620606797096
2020-10-02,-0.05893488277377079,-0.027484167847082297,-0.03228612877611736
2020-10-05,0.05655241520561716,-0.01847826954547782,0.01042313329384692
2020-10-06,-0.009443465136478202,0.09634550512581486,0.0007427778121655848
2020-10-07,0.06191119290632496,0.010101049022522401,0.04912083181266014
2020-10-08,-0.00759371260565167,0.0,0.01342357652156112
2020-10-09,0.04344403515975759,-0.00500001907348635,0.03401498734818542
2020-10-12,-0.004317763463781654,-0.0060300971952294,0.013260130211457
2020-10-13,0.017483539140033644,-0.042467144763802644,0.043939990907104765
2020-10-14,-0.026958465788809782,-0.013727572415550227,-0.02400788839824719
2020-10-15,-0.014495822411403125,0.06102780358802096,0.015492099970140227
2020-10-16,-0.02518523685515872,-0.020181615776448725,0.010724300278466936
2020-10-19,0.007019838414517032,-0.014418160944669856,0.009965583772477471
2020-10-20,0.001257657631577036,-0.03134788366010055,0.03863555427363474
2020-10-21,-0.025515828125959983,-0.007551310144748635,-0.02589117797033924
2020-10-22,-0.027178333396832066,0.05217396802848251,-0.0037025229004574722
2020-10-23,0.029186823698488684,-0.019628153725989694,0.013783367815488168
2020-10-26,-0.022731426000568433,0.04847208105809808,-0.02341184914433292
2020-10-27,0.008694333762532924,0.1005025144893803,0.0008038061430679644
2020-10-28,-0.019141809264225706,-0.009132367994271307,-0.006924142541867018
2020-10-29,0.004641082068568725,-0.009216624696208542,0.021506148276533965
2020-10-30,-0.06350103845741839,-0.057674407958984375,-0.06681880808750318
2020-11-02,0.023936592243362753,0.04047382455876081,0.0014908252960283974
2020-11-03,-0.03313062394430766,-0.003795062808140126,0.01489479509955749
2020-11-04,0.08682858369649682,0.02095240638369611,0.06622525073001606
2020-11-05,0.04513175163178618,0.1082089382945155,0.09281070226269272
2020-11-06,0.029375857799407434,0.16414139650510484,0.0334260223197298
2020-11-09,-0.11278775919927098,0.0607375384831379,-0.10441092443291722
2020-11-10,-0.038700794610451505,-0.04567144327263062,-0.07867165422559486
2020-11-11,0.1048859434099334,0.14000000272478386,0.06399513801672252
2020-11-12,-0.05452587857379354,-0.08646617237734933,-0.006508283158883854
2020-11-13,-0.042380572027201246,0.08367628761404688,0.0043673103238328626
2020-11-16,-0.011545042695687013,0.008227855245036553,-0.011792614955418168
2020-11-17,0.0315192202344281,0.12052730944833212,0.011272554313889183
2020-11-18,-0.003533446585140654,0.0028010776466118603,0.013283958801212803
2020-11-19,0.036950470389667034,0.060335192554307415,0.039610409275302905
2020-11-20,-0.002603493120737266,-0.04373023939537246,0.03407278679306702
2020-11-23,-0.03140223787634666,0.15922872494424278,0.024545007047736656
2020-11-24,-0.004746421832079628,0.1321292137989052,-0.008603284312488912
2020-11-25,0.013539207867597991,0.21956337570284434,0.02854201768835507
2020-11-27,0.031262446670598854,-0.047848517251427136,0.02233920714326887
2020-11-30,-0.012334709232210694,-0.01988428199908343,0.026363889263276707
2020-12-01,-0.022315300127958015,-0.05311694952554791,-0.020388406050855234
2020-12-02,0.006446965274079952,-0.12310088967745447,0.0007885803299827465
2020-12-03,0.008315414849775493,0.06752556385199004,0.024611573505950002
2020-12-04,0.00947010703008555,-0.007490649189861087,-0.0018969974507727638
2020-12-07,0.004299694472319926,0.21341719375998713,0.011699116879631433
2020-12-08,-0.022418536842852888,-0.012094000518688142,0.02556488316896277
2020-12-09,-0.01154594066817538,-0.0685554732899809,-0.04910015940575141
2020-12-10,0.09469526766123204,0.015396236112721562,0.03448005201418325
2020-12-11,-0.019758610425001488,0.005917153919925866,0.010764246528085941
2020-12-14,-0.020532266602273586,0.0014705517300281912,0.007114303651867271
2020-12-15,0.0,-0.029735663463595352,0.03147592165700441
2020-12-16,0.026711125758758447,-0.019296262693646815,0.00032956987839560803
2020-12-17,0.00798769774031416,0.05054010270395359,0.006259179730569997
2020-12-18,0.01259035203759784,-0.04627250275665462,0.026006145114273682
2020-12-21,-0.013969673262719029,0.09780519763900042,-0.014962196149439833
2020-12-22,0.009494483226028194,-0.01648541948724236,0.02031933735539604
2020-12-23,-0.01197696365180334,0.0231811553961232,-0.036008060745762016
2020-12-24,-0.006804694984214099,-0.03276404728336457,0.01225739401765491
2020-12-28,-0.0538001124957197,-0.07639642663904134,-0.0158298294418161
2020-12-29,0.0044316479836608025,-0.03784624834632566,0.005872394214947674
2020-12-30,0.011936177689360727,0.01784268194566896,0.023573461091541903
2020-12-31,-0.02693864075603003,-0.06175303270327759,-0.022020603169635056
2021-01-04,0.012761990306188409,-0.007643244316708375,-0.02102408717605153
2021-01-05,0.02409641023341269,0.05263155746966919,0.0060975609756097615
2021-01-06,-0.04393442387521096,-0.04308940851646659,-0.04728486032196966
2021-01-07,0.018639534841486505,0.062022048754875714,0.01653328322070946
2021-01-08,0.043765855666768605,0.008000030517578027,0.07573986465066085
2021-01-11,0.009790105810406624,0.028968234926004754,0.02475279163939792
2021-01-12,-0.0198414154670723,0.009641341961345695,0.02755523013636707
2021-01-13,-0.02806422743652448,-0.025974037328080013,-0.00657427235041852
2021-01-14,-0.01972308827400171,-0.02274509504729627,0.030219325911771566
2021-01-15,-0.02909338009478002,0.028892428216299226,-0.00040485173688908915
2021-01-19,0.035477443641831696,0.03822158630708139,0.033173449690971246
2021-01-20,0.007124554936710492,-0.010518432675360123,0.037178358013543855
2021-01-21,-0.010730454656374677,-0.013667449060974723,-0.02224922401127527
2021-01-22,0.0022899217757179624,0.2540416630142188,0.012813233844443328
2021-01-25,0.021283407918876396,0.11203184487554352,-0.04328136521451209
2021-01-26,-0.032103641430917484,-0.02373725148268324,-0.03843617540724731
2021-01-27,-0.008596201277922044,0.10262938020173129,-0.04925489259711291
2021-01-28,0.015296545984311072,-0.0856410295535357,0.0733286977816825
2021-01-29,-0.004793757714604219,-0.013460447119748475,-0.035354751857262334
2021-02-01,0.052378008592480096,-0.03467882916770848,0.06590579915440964
2021-02-02,0.06565640203621115,-0.08657240005796185,0.006959099794935142
2021-02-03,0.002021214045796471,0.0238555693165039,-0.0206650144267414
2021-02-04,0.002593477535359767,0.009130951073325067,0.012205138579809871
2021-02-05,-0.004347170622253094,0.062402497585314354,0.01308792860084207
2021-02-08,0.018330698526901612,0.05873715256425527,-0.00898791541266164
2021-02-09,0.004606563728817514,0.05880718382111194,-0.01204173543553011
2021-02-10,0.02472568518424434,-0.06471044077794641,0.01452077717318967
2021-02-11,0.018208759276364006,-0.07254902233157923,0.01940931211306629
2021-02-12,-0.01014164505851689,-0.03624284931496746,0.00038615008366593706
2021-02-16,-0.045592726391947,-0.12754621480057116,-0.0016109134754567211
2021-02-17,0.08122812889543862,-0.02729885864642101,-0.025579031193886714
2021-02-18,0.13886679556040749,-0.0705317523188056,0.0004443675811731662
2021-02-19,0.026066492351449755,0.1521652726299867,0.010205780357865235
2021-02-22,-0.04888274928386238,-0.03448275862068961,-0.06363625617135937
2021-02-23,0.00976684307668596,-0.044642857142857095,-0.007284079794388054
2021-02-24,0.03556376573125375,-0.013457966742114524,-0.03479580226450707
2021-02-25,-0.05031754635100871,-0.09208034715335978,-0.058891447728267265
2021-02-26,0.04518742825852695,-0.0025041514288398625,0.015529444563676664
2021-03-01,-0.02309440898929449,0.03807530803082382,0.04588827650005434
2021-03-02,0.007106817531458365,-0.013301085482047559,-0.04136509730185345
2021-03-03,-0.06493844070429455,-0.03635618489750725,-0.06965984851452178
2021-03-04,-0.05195373113945323,0.048325535492774296,-0.04539266057039426
2021-03-05,0.015525808588809253,-0.03154059012272592,0.007952596575881987
2021-03-08,-0.0938360385767163,-0.05970773526607076,-0.06849218620139841
2021-03-09,0.0888618261501688,0.07726464190715898,0.06021727612985939
2021-03-10,-0.04402207299934646,0.02019784692890525,-0.011322279712945083
2021-03-11,0.04278706891339046,0.07999998150449805,0.09418564616606084
2021-03-12,-0.011361056589317298,0.007108138320668367,-0.0131336052776575
2021-03-15,0.0032643094475497403,-0.00482909213960514,0.020107680794819727
2021-03-16,0.0010955729046877583,-0.04404629581374364,-0.019496342993103433
2021-03-17,0.02623289123514061,-0.015618958076761058,-0.008300598648329216
2021-03-18,-0.03535419582178223,-0.04879014624772082,-0.0659785587427556
2021-03-19,-0.029815724946346323,0.014178488702180525,0.008856869530701195
2021-03-22,0.0228245345726954,-0.004111857842292954,0.018786774998742484
2021-03-23,-0.012626144769806613,-0.0396366272373645,-0.01995783595385925
2021-03-24,-0.05029572740343269,-0.059329366059149624,-0.04064566262454583
2021-03-25,-0.026209672103049586,0.031992723482121344,0.010555913587041221
2021-03-26,0.038080402893392984,0.0,0.021012456829322623
2021-03-29,-0.03725333535349162,-0.03764394970512541,-0.01993751778453423
2021-03-30,-0.012318796240079144,0.014266055214979145,0.01753572314841567
2021-03-31,0.0458070018864456,0.056715061164964276,0.03088869592839094
2021-04-01,0.05042613892525716,-0.009446166253967436,0.026057294122749042
2021-04-05,0.01602459053066463,0.016038181366617277,-0.004667361024908945
2021-04-06,0.00469796609558526,-0.007252562816581043,0.029492227430692797
2021-04-07,0.0017702030397506174,-0.015900336568749562,-0.0037408426959557595
2021-04-08,0.005101186332341134,0.02227075272390633,0.0298313878080414
2021-04-09,-0.01088037839935263,0.026911622051329465,-0.0020592062539357414
2021-04-12,-0.033469651599332795,-0.029118167066596312,0.00562874688763948
2021-04-13,0.021582237880805266,0.08911739117856987,0.002855035100624015
2021-04-14,-0.014842828053325374,-0.06766323006263564,-0.032311284041937394
2021-04-15,0.01782456005971156,-0.02320679859509689,0.03421782528324102
2021-04-16,0.00010161499618188685,-0.02937366377455486,-0.004751529046152947
2021-04-19,-0.020965291926862806,-0.023586951290286984,-0.013122857617635098
2021-04-20,0.005258385893965656,-0.007292609093775604,-0.023921193825735987
2021-04-21,0.006676311277630909,0.039026558646633625,0.028420288822487816
2021-04-22,0.011554782612324344,0.010163564211867593,-0.00857965451947107
2021-04-23,0.0006759452894791185,0.024059458546623835,0.023953330547544782
2021-04-26,0.04393778784151259,0.029901784173520074,0.013804633061258675
2021-04-27,0.0023940370321957616,-0.009539670002588485,-0.011133676471893339
2021-04-28,0.04550590874865135,-0.0012562303329625157,0.010629717756791557
2021-04-29,0.000926031121051496,-0.020125766648174337,-0.020819987380548688
2021-04-30,-0.019645320330570537,-0.014120663750771145,-0.010861147448500419
2021-05-03,-0.013338335753260377,-0.032118127129417195,0.0003501310232869592
2021-05-04,-0.07712664619188048,-0.02959640672611552,-0.028392709197641697
2021-05-05,-0.008809874600119061,-0.02264324329660361,0.002377353479612543
2021-05-06,-0.03102124114960969,-0.05011817896269266,-0.055013309742463545
2021-05-07,0.03881298037741687,-0.016923850174490607,0.024143731605665186
2021-05-10,-0.02493165273725617,-0.06481016134913964,-0.06534980232365917
2021-05-11,0.029510982871075564,0.09420681298347855,-0.0021957420784700643
2021-05-12,-0.17323215687488203,-0.0653141887491907,-0.05713689623723328
2021-05-13,-0.07376499172251416,-0.027527716634019317,-0.004483693436493574
2021-05-14,0.0028828801335514243,0.09308650007356323,0.020398681736675472
2021-05-17,0.009611926857326036,0.018924261066255443,0.010339395331693924
2021-05-18,0.008007843498233802,0.03812320242171752,0.006942076552232779
2021-05-19,0.03570481186562424,-0.026836144113301486,-0.017644086419748573
2021-05-20,0.05497084951603548,-0.0029027317716943113,0.03983931854579481
2021-05-21,0.0023831494948334253,0.006792789204388638,-0.005723674479874541
2021-05-24,-0.0038281630166949743,0.022650569318288793,0.000153579011535232
2021-05-25,0.021156084242142104,0.012252603077051338,-0.001396818742189998
2021-05-26,0.020044357113204514,0.02979521930336304,0.014684072382502356
2021-05-27,0.006718489267293792,0.026220610384305676,-0.021992516147904317
2021-05-28,0.0024301752827051715,0.011013215488880235,0.0027085195168357057
2021-06-01,0.007427165789870571,0.004792971649071109,0.007507305557614474
2021-06-02,-0.012338175182013744,0.06027759450081427,-0.004690031900920544
2021-06-03,-0.013961945561720035,-0.03353789679286168,-0.028111070593726972
2021-06-04,0.0052951200662325615,0.016927699538095586,0.0009591205738277431
2021-06-07,0.030238003781179357,0.017894231607996414,-0.0001736072576491443
2021-06-08,0.026964688369340628,-0.003270642955863323,-0.010307889973024897
2021-06-09,-0.01891803897476163,-0.008613580463554538,0.0039114658210019915
2021-06-10,0.021913946718586264,-0.0012412365143074089,0.04305586858764898
2021-06-11,0.03052936498920822,0.021955289977048542,0.014126060187815925
2021-06-14,0.016989609950797346,0.0133765675997366,0.028634000992864728
2021-06-15,-0.019864541493003984,-0.023600006103515647,-0.019439754501173967
2021-06-16,0.0074122082774794595,0.015977033678260533,0.015981114981476363
2021-06-17,0.055306738327763894,0.026209739753038308,0.024768240626733107
2021-06-18,0.009430846642331403,-0.0031434153755528493,0.003746873814574281
2021-06-21,-0.04581251393758201,0.0019708015532748924,0.005640033034134628
2021-06-22,0.03203134462708901,-0.0007868000670198105,0.01941289597464957
2021-06-23,0.007352634006216663,0.034252002059035336,0.018445189213039948
2021-06-24,0.02589980667067282,0.009897229705033928,0.006282787143099489
2021-06-25,-0.0062951259925717595,0.009423294139824234,-0.0004344192707090855
2021-06-28,-0.01237297138095872,0.022404722133569477,0.018810160438392787
2021-06-29,-0.023919999551407,-0.027392257961595945,0.007818089491392843
2021-06-30,-0.006468886475596403,-0.010138886929175084,-0.015925433314908366
2021-07-01,0.0055464237147277995,-0.06221552575962541,-0.008216799765794036
2021-07-02,-0.010586271199412134,-0.011326811774853507,0.004511337126571036
2021-07-06,0.038434925805720166,0.009819957687141612,0.0012886930399877983
2021-07-07,-0.006868948317834245,-0.07252839924608723,-0.008404294094912501
2021-07-08,-0.020044323442477974,0.008300591486408715,-0.0090661110271818
2021-07-09,0.010072986228768732,0.009098829831692967,0.018363589690334026
2021-07-12,0.007835546886888256,-0.014598546123766543,-0.018630566023101647
2021-07-13,-0.0011779957904805016,-0.02178649165046731,0.014554364965596367
2021-07-14,-0.05236371130043016,-0.03964370898669578,-0.026611346142565107
2021-07-15,-0.011591969698367288,-0.0041744042123035285,0.0009754219902982086
2021-07-16,-0.006007890852971598,-0.004657590932427014,0.002671582884131274
2021-07-19,0.05291359493551773,0.007955080468777576,-0.010075959918266264
2021-07-20,0.016430628896846988,0.02971213381829929,0.029974556557849974
2021-07-21,0.005478508793747672,0.015329132006754342,0.005200544307806476
2021-07-22,0.019406662422754017,-0.019982271482783975,0.026480918605120918
2021-07-23,-0.0019135787365909263,-0.011780708313412935,0.014196709635716065
2021-07-26,0.007272426096437634,0.014672155096744355,-0.017412270735712276
2021-07-27,-0.02451511742372381,-0.02033433676710683,-0.0036008860877206894
2021-07-28,0.017662495533862455,0.04059036662266635,0.03609495525118667
2021-07-29,0.0023472577459706656,-0.01684393482988622,0.002742765956653459
2021-07-30,-0.015039569178777246,-0.02119031624149481,-0.0443613647673754
2021-08-02,6.693347405373196e-05,0.017964132355767992,0.006342878531203189
2021-08-03,-0.011886487199548879,0.0063348139018957195,-0.001868731635615295
2021-08-04,-0.0025414253574189694,0.002697817741001085,-0.0036174089918806773
2021-08-05,-0.06923486675980772,0.009865525929593,0.13764967219844748
2021-08-06,-0.022994445061399915,-0.031083514596383144,-0.016706678796400642
2021-08-09,0.008330884068086242,0.05087078945353318,-0.00030179260078500025
2021-08-10,-0.038568424737384976,-0.0004361198756538398,0.06993634578324359
2021-08-11,-0.1695953545542811,-0.02486909655003744,0.004812229163869697
2021-08-12,-0.025755268969696488,0.11364648612196948,-0.02378714623636735
2021-08-13,-0.021196517559745054,0.000401776983811164,0.0048461913569211035
2021-08-16,-0.016205176612180572,-0.01606424195414846,-0.03056814448705447
2021-08-17,-0.011327703321322602,-0.02163268108757177,-0.015047359200905275
2021-08-18,0.02271480790430802,0.054651706750828755,0.009129019246482128
2021-08-19,0.058901194023923464,-0.044303829462514766,-0.013547243686930832
2021-08-20,-0.027257999444071146,-0.00620859352142511,0.015102660693963266
2021-08-23,0.00436949967043776,0.033735920792205,0.013131505829452772
2021-08-24,0.06076514885959905,0.011281252622412197,0.025022121029005584
2021-08-25,0.0009361245017018849,-0.02988047763352597,0.008974285418016592
2021-08-26,-0.01140158363030197,0.021355254604406015,-0.01937021957449825
2021-08-27,0.006937844202656862,0.033775561596046666,0.01597225302404448
2021-08-30,0.004787290727556348,0.001944813154014291,0.007453096200569664
2021-08-31,-0.011131890549545331,0.022515524788534913,-0.006094030067277378
2021-09-01,0.010041407191789808,-0.005315086895877785,0.015561358726381869
2021-09-02,0.01578176890665417,0.01183204034027674,0.018360011869046566
2021-09-03,0.02576254096969688,0.004903778183485974,0.007601007619084443
2021-09-07,-0.014504532654213254,0.0022523038538180273,0.004018451215471508
2021-09-08,-0.026310066037505186,-0.041947595776401614,-0.024408440078659055
2021-09-09,0.013911780700717635,0.021501143029748038,-0.011924612197463547
2021-09-10,-0.05009015093109215,0.005740586708633755,-0.019114265798036767
2021-09-13,-0.006435182359483482,-0.017123316255015397,0.002814724980198635
2021-09-14,0.0007921260354215587,0.01664732119418777,0.0020133651973393007
2021-09-15,-0.008939371356074255,0.03122618764954721,0.017733844312706637
2021-09-16,-0.016254846866231354,0.057237785872505276,-0.004186842540889191
2021-09-17,0.010888246636836074,0.002794269160010465,-0.0016583810336595617
2021-09-20,-0.016250884833910684,-0.07523510680222589,-0.030629917472895007
2021-09-21,-0.003121442269145458,0.0026365952611833166,0.009825899449781739
2021-09-22,0.011609440265062831,0.030428228414951075,0.022245321237687854
2021-09-23,-0.008999997093564027,0.04885162733064363,0.0037244146211852236
2021-09-24,-0.005862290217313326,-0.007299304431002129,-0.008942530946104643
2021-09-27,-0.007830224379944406,-0.03816527216282717,-0.054273045307672185
2021-09-28,-0.010717576374783211,-0.07753910498756755,-0.048717593789578406
2021-09-29,-0.04525534106439277,-0.03235989304997988,-0.011307911023609396
2021-09-30,0.01077984467327564,-0.019575837409266716,0.009867788907962582
2021-10-01,-0.042047279899152024,0.01206318623687741,-0.00702634789602441
2021-10-04,-0.04266763271257512,-0.04767775795518425,-0.04488485049277946
2021-10-05,-0.014522593994123034,0.0017263274944756546,-0.0045895831698320455
2021-10-06,0.00762241600622926,0.015941441354081265,-0.023255371682187276
2021-10-07,0.041802035046648145,0.006361306998117211,0.003532351113067822
2021-10-08,-0.005808959991884688,-0.009692353420696853,-0.027573354983890908
2021-10-11,-0.015743365720424674,0.0012766249636386728,-0.03432394148211404
2021-10-12,0.004177484726113345,0.006799823320996268,0.0013225706369912604
2021-10-13,0.027642470766168437,0.01857317926508384,0.039130917851796454
2021-10-14,0.013529312942442084,0.009117332298163916,0.003832870848965886
2021-10-15,-0.005413069087159106,-0.014373732073371004,0.02548136186341643
2021-10-18,0.02515188642978039,0.010833342870076423,0.018892085511775125
2021-10-19,0.011648934743644812,0.017724662041175954,-0.0008539295976014438
2021-10-20,0.005502633145895386,-0.019036096012019166,0.008012518332486618
2021-10-21,0.01808964760587406,0.023121444639440547,-0.012512433362125708
2021-10-22,-0.018664145103399754,-0.014124308788189377,-0.050607923958409406
2021-10-25,0.011563619214233878,0.04011459394164252,0.021765138405285045
2021-10-26,-0.007520681990229594,0.004329028375132715,0.005304244269326741
2021-10-27,-0.0440515350095364,-0.01802511691105191,-0.028912532979080252
2021-10-28,0.019658623393192576,0.023144450760834934,0.011246663411458302
2021-10-29,-0.03622695177471302,0.009360365711048368,-0.023634178078107415
2021-11-01,0.032587638953563536,0.026275128563630012,0.005833827047909912
2021-11-02,-0.03843352108429743,-0.024096363046584468,0.012788103540887885
2021-11-03,-0.0035745432424778567,0.007716078794396619,0.015390693622125085
2021-11-04,0.07120342650141032,0.013399634872728772,0.016032022130477497
2021-11-05,-0.014156730865638956,-0.017755924652305133,0.04707387775761873
2021-11-08,0.012352716239682593,0.028846153846153744,0.012419000413002923
2021-11-09,0.021404196465614866,-0.09345794392523366,0.03635150331439396
2021-11-10,-0.013339934082636895,-0.07134018730871461,-0.06886630902739799
2021-11-11,-0.04580769738238866,0.020870306563091745,-0.00950874560488757
2021-11-12,0.05710057675060409,-0.006959541061549501,0.012726094376079411
2021-11-15,-0.008852677057357039,0.025405165380828487,0.02257767646885056
2021-11-16,-0.01720746678920715,-0.011960729964569428,-0.056122552703976925
2021-11-17,-0.06469496405887565,-0.027669667655414898,-0.035172450492058416
2021-11-18,-0.028546315567097413,-0.04401955452171813,-0.02772080283928202
2021-11-19,-0.04164788707254852,-0.0041860536087391376,-0.03100059249812459
2021-11-22,-0.05631230177474866,-0.03549744205036509,-0.061686942753173435
2021-11-23,-0.016308427392178082,-0.0029055431985840485,-0.0226873109464254
2021-11-24,0.02032657280002237,0.025255000189901233,-0.009338521400778177
2021-11-26,-0.006723537310744709,-0.003789669417007313,-0.011225482374312645
2021-11-29,-0.0011282226958774233,0.001901997473738204,-0.019551752282338963
2021-11-30,-0.04122477421548931,-0.01993355872696656,-0.03702288494459849
2021-12-01,-0.04149212180148376,-0.06150123395760443,-0.07085945135589455
2021-12-02,0.011607243413305213,0.015995943586963213,0.022658957288212545
2021-12-03,-0.02564796812791681,-0.036058962547675266,-0.06754221631748103
2021-12-06,0.029371054829851806,-0.009483683325451353,0.05621355830890851
2021-12-07,0.016689068813439345,0.03510637628702917,0.05945294139793078
